,receiptsId,itemId,discountedItemPrice,priceAfterCoupon,finalPrice,itemPurchased,needsFetchReview,needsFetchReviewReason,pointsEarned,metabriteCampaignId,preventTargetGapPoints
2340,600edb570a720f053500001d,381,2.98,,2.98,,,,,,
2341,600edb570a720f053500001d,247,7.99,,7.99,,,,,,
2342,600edb570a720f053500001d,118,5.59,,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,
2343,600edb570a720f053500001d,118,5.59,,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,
2344,600edb570a720f053500001d,118,5.59,,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,
2345,600edb570a720f053500001d,413,8.98,,8.98,,,,,,
2346,600edb570a720f053500001d,414,2.49,,2.49,,,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,
2347,600edb570a720f053500001d,405,5.74,,5.74,,,,,,
2348,600edb570a720f053500001d,406,3.99,,3.99,,,,,,
2349,600edb570a720f053500001d,380,4.99,,4.99,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
2350,600edb570a720f053500001d,488,2.79,,2.79,,,,,,
2351,600edb570a720f053500001d,489,0.89,,0.89,,,,,,
2352,600edb570a720f053500001d,489,0.89,,0.89,,,,,,
2353,600edb570a720f053500001d,489,0.89,,0.89,,,,,,
2354,600edb570a720f053500001d,489,1.39,,1.39,,,,,,
2355,600edb570a720f053500001d,489,1.39,,1.39,,,,,,
2356,600edb570a720f053500001d,490,1.49,,1.49,,,,,,
2357,600edb570a720f053500001d,352,5.99,,5.99,,,,30.0,OSCAR MAYER LUNCH MEAT,
2358,600edb570a720f053500001d,353,5.99,,5.99,,,,30.0,OSCAR MAYER LUNCH MEAT - NATURAL,
2359,600fb2160a7214ada2000053,491,,,5,,,,25.0,,
2360,600fb2160a7214ada2000053,491,,,5,,,,25.0,,
2361,600fb2160a7214ada2000053,491,,,5,,,,25.0,,
2362,600fb2160a7214ada2000053,491,,,5,,,,25.0,,
2363,600fb2160a7214ada2000053,491,,,5,,,,25.0,,
2364,600fb2030a7214ada2000050,492,,,4.66,,,,23.6,,
2365,600fb1e90a720f0535000049,493,,,1,,,,5.0,,
2366,600fb2170a720f053500004e,494,,,1,,,,5.0,,
2367,600fb21f0a7214ada2000056,495,,,1,,,,,,
2368,600f39c30a7214ada2000030,443,1.98,1.98,1.98,,,,,,
2369,600f39c30a7214ada2000030,371,1.49,1.49,1.49,,,,,CHEX CEREAL MEDIUM SIZE,True
2370,600f39c30a7214ada2000030,359,2.49,2.49,2.49,,,,,GM CEREAL VARIETY PACKS,
2371,600f39c30a7214ada2000030,372,2.49,2.49,2.49,,,,,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,
2372,600f39c30a7214ada2000030,373,13.96,13.96,13.96,,,,,,
2373,600f39c30a7214ada2000030,444,5.99,5.99,5.99,,,,,VELVEETA MACARONI & CHEESE DINNER,
2374,600f39c30a7214ada2000030,443,1.98,1.98,1.98,,,,,,
2375,600f39c30a7214ada2000030,359,2.49,2.49,2.49,,,,,GM CEREAL VARIETY PACKS,
2376,600f39c30a7214ada2000030,372,2.49,2.49,2.49,,,,,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,
2377,600f39c30a7214ada2000030,373,13.96,13.96,13.96,,,,,,
2378,600f39c30a7214ada2000030,444,5.99,5.99,5.99,,,,,VELVEETA MACARONI & CHEESE DINNER,
2379,600f39c30a7214ada2000030,286,168.84,168.84,168.84,,True,POINTS_GREATER_THAN_THRESHOLD,844.2,,
2380,600f39c30a7214ada2000030,375,32.25,32.25,32.25,,,,,,
2381,600f39c30a7214ada2000030,361,9.99,9.99,9.99,,,,,,
2382,600f39c30a7214ada2000030,361,9.99,9.99,9.99,,,,,,
2383,600f39c30a7214ada2000030,496,22.00,22.00,22.00,,,,,,
2384,600f39c30a7214ada2000030,399,14.99,14.99,14.99,,,,75.0,PLANTERS CASHEWS,
2385,600f39c30a7214ada2000030,445,2.50,2.50,2.50,,,,,,
2386,600f39c30a7214ada2000030,446,2.50,2.50,2.50,,,,,,
2387,600f39c30a7214ada2000030,401,3.29,3.29,3.29,,,,,WISHBONE SALAD DRESSING,
2388,600f39c30a7214ada2000030,497,9.96,9.96,9.96,,,,,,
2389,600f39c30a7214ada2000030,401,3.29,3.29,3.29,,,,,WISHBONE SALAD DRESSING,
2390,600f39c30a7214ada2000030,447,5.49,5.49,5.49,,,,,,
2391,600f39c30a7214ada2000030,290,3.00,3.00,3.00,,,,15.0,,
2392,600f39c30a7214ada2000030,331,8.56,8.56,8.56,,,,,BEST FOODS MAYONNAISE,
2393,600f39c30a7214ada2000030,448,5.16,5.16,5.16,,,,,,
2394,600f39c30a7214ada2000030,448,5.16,5.16,5.16,,,,,,
2395,600f39c30a7214ada2000030,348,7.49,7.49,7.49,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
2396,600f39c30a7214ada2000030,380,5.49,5.49,5.49,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,True
2397,600f39c30a7214ada2000030,366,4.69,4.69,4.69,,,,,,
2398,600f39c30a7214ada2000030,381,5.96,5.96,5.96,,,,,,
2399,600f39c30a7214ada2000030,366,4.69,4.69,4.69,,,,,,
2400,600f39c30a7214ada2000030,381,5.96,5.96,5.96,,,,,,
2401,600f39c30a7214ada2000030,449,7.99,7.99,7.99,,,,,,
2402,600f39c30a7214ada2000030,247,7.99,7.99,7.99,,,,,,
2403,600f39c30a7214ada2000030,118,3.49,3.49,3.49,,,,34.9,BEN AND JERRYS ICE CREAM,True
2404,600f39c30a7214ada2000030,118,3.49,3.49,3.49,,,,34.9,BEN AND JERRYS ICE CREAM,True
2405,600f39c30a7214ada2000030,118,3.49,3.49,3.49,,,,34.9,BEN AND JERRYS ICE CREAM,True
2406,600f39c30a7214ada2000030,118,4.49,4.49,4.49,,,,44.9,BEN AND JERRYS ICE CREAM,True
2407,600f39c30a7214ada2000030,118,3.49,3.49,3.49,,,,34.9,BEN AND JERRYS ICE CREAM,True
2408,600f39c30a7214ada2000030,450,0.60,0.60,0.60,,,,,,
2409,600f39c30a7214ada2000030,382,9.17,9.17,9.17,,,,,,
2410,600f39c30a7214ada2000030,382,9.17,9.17,9.17,,,,,,
2411,600f39c30a7214ada2000030,466,0.56,0.56,0.56,,,,,,
2412,600f39c30a7214ada2000030,436,11.23,11.23,11.23,,,,,,
2413,600f39c30a7214ada2000030,498,12.62,12.62,12.62,,,,,,
2414,600f39c30a7214ada2000030,499,55.84,55.84,55.84,,,,,,
2415,600f39c30a7214ada2000030,75,5.16,5.16,5.16,,,,,COOL WHIP WHIPPED TOPPING,
2416,600f39c30a7214ada2000030,333,5.99,5.99,5.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,True
2417,600f39c30a7214ada2000030,118,3.99,3.99,3.99,,,,39.9,BEN AND JERRYS ICE CREAM,True
2418,600f39c30a7214ada2000030,120,19.96,19.96,19.96,,,,199.6,BEN AND JERRYS ICE CREAM,
2419,600f39c30a7214ada2000030,452,4.99,4.99,4.99,,,,49.9,BEN AND JERRYS ICE CREAM,
2420,600f39c30a7214ada2000030,334,223.36,223.36,223.36,,,,,,
2421,600f39c30a7214ada2000030,334,3.49,3.49,3.49,,,,,,
2422,600f39c30a7214ada2000030,334,20.00,20.00,20.00,,,,,,
2423,600f39c30a7214ada2000030,334,20.00,20.00,20.00,,,,,,
2424,600f39c30a7214ada2000030,409,6.99,6.99,6.99,,,,,,
2425,600f39c30a7214ada2000030,454,10.99,10.99,10.99,,,,,,
2426,600f39c30a7214ada2000030,410,23.96,23.96,23.96,,,,,,
2427,600f39c30a7214ada2000030,335,53.91,53.91,53.91,,,,,,
2428,600f39c30a7214ada2000030,411,17.16,17.16,17.16,,,,,,
2429,600f39c30a7214ada2000030,455,8.99,8.99,8.99,,,,,DIET PEPSI 12 OZ 12 PACK,
2430,600f39c30a7214ada2000030,337,8.99,8.99,8.99,,,,,PEPSI 12 OZ 24+ COUNT,
2431,600f39c30a7214ada2000030,338,35.96,35.96,35.96,,,,,MOUNTAIN DEW CITRUS CHERRY 12 OZ,
2432,600f39c30a7214ada2000030,339,7.96,7.96,7.96,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,
2433,600f39c30a7214ada2000030,339,7.96,7.96,7.96,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,
2434,600f39c30a7214ada2000030,339,7.96,7.96,7.96,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,
2435,600f39c30a7214ada2000030,456,16.00,16.00,16.00,,,,,,
2436,600f39c30a7214ada2000030,457,16.00,16.00,16.00,,,,,,
2437,600f39c30a7214ada2000030,500,10.00,10.00,10.00,,,,100.0,,
2438,600f39c30a7214ada2000030,500,3.49,3.49,3.49,,,,34.9,,
2439,600f39c30a7214ada2000030,458,13.96,13.96,13.96,,,,,,
2440,600f39c30a7214ada2000030,340,13.16,13.16,13.16,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
2441,600f39c30a7214ada2000030,292,7.89,7.89,7.89,,,,,,
2442,600f39c30a7214ada2000030,459,8.99,8.99,8.99,,,,,,
2443,600f39c30a7214ada2000030,342,3.04,3.04,3.04,,,,,,
2444,600f39c30a7214ada2000030,333,6.99,6.99,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,True
2445,600f39c30a7214ada2000030,333,6.99,6.99,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,True
2446,600f39c30a7214ada2000030,120,5.99,5.99,5.99,,,,59.9,BEN AND JERRYS ICE CREAM,
2447,600f39c30a7214ada2000030,333,6.99,6.99,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,True
2448,600f39c30a7214ada2000030,333,6.99,6.99,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,True
2449,600f39c30a7214ada2000030,120,5.99,5.99,5.99,,,,59.9,BEN AND JERRYS ICE CREAM,
2450,600f39c30a7214ada2000030,293,1.49,1.49,1.49,,,,,,
2451,600f39c30a7214ada2000030,405,2.42,2.42,2.42,,,,,,
2452,600f39c30a7214ada2000030,0,0.80,0.80,0.80,,,,,,
2453,600f39c30a7214ada2000030,501,3.00,3.00,3.00,,,,30.0,,
2454,600f39c30a7214ada2000030,501,3.00,3.00,3.00,,,,30.0,,
2455,600f39c30a7214ada2000030,501,3.00,3.00,3.00,,,,30.0,,
2456,600f39c30a7214ada2000030,344,3.49,3.49,3.49,,,,17.5,CLASSICO SAUCE,
2457,600f39c30a7214ada2000030,345,3.49,3.49,3.49,,,,17.5,CLASSICO SAUCE,True
2458,600f39c30a7214ada2000030,367,3.99,3.99,3.99,,,,,,
2459,600f39c30a7214ada2000030,460,3.99,3.99,3.99,,,,,,
2460,600f39c30a7214ada2000030,368,3.99,3.99,3.99,,,,,,
2461,600f39c30a7214ada2000030,502,6.76,6.76,6.76,,,,67.6,KNORR BOUILLON,
2462,600f39c30a7214ada2000030,344,3.49,3.49,3.49,,,,17.5,CLASSICO SAUCE,
2463,600f39c30a7214ada2000030,345,3.49,3.49,3.49,,,,17.5,CLASSICO SAUCE,True
2464,600f39c30a7214ada2000030,367,3.99,3.99,3.99,,,,,,
2465,600f39c30a7214ada2000030,460,3.99,3.99,3.99,,,,,,
2466,600f39c30a7214ada2000030,368,3.99,3.99,3.99,,,,,,
2467,600f39c30a7214ada2000030,347,6.76,6.76,6.76,,,,67.6,KNORR RECIPE MIXES,
2468,600f39c30a7214ada2000030,348,5.49,5.49,5.49,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
2469,600f39c30a7214ada2000030,461,3.99,3.99,3.99,,,,,,
2470,600f39c30a7214ada2000030,349,5.29,5.29,5.29,,,,,KRAFT DRESSING - INDULGENCE,
2471,600f39c30a7214ada2000030,350,7.99,7.99,7.99,,,,40.0,LUNCHABLES LUNCH COMBINATIONS - TRAY,
2472,600f39c30a7214ada2000030,462,3.50,3.50,3.50,,,,,,
2473,600f39c30a7214ada2000030,369,2.99,2.99,2.99,,,,,,
2474,600f39c30a7214ada2000030,503,16.62,16.62,16.62,,,,,,
2475,600f39c30a7214ada2000030,503,14.74,14.74,14.74,,,,,,
2476,600f39c30a7214ada2000030,504,9.08,9.08,9.08,,,,,,
2477,600f39c30a7214ada2000030,505,17.50,17.50,17.50,,,,,,
2478,600f39c30a7214ada2000030,351,1.49,1.49,1.49,,,,,,
2479,600f39c30a7214ada2000030,463,14.00,14.00,14.00,,,,,,
2480,600f39c30a7214ada2000030,464,3.99,3.99,3.99,,,,,,
2481,600f39c30a7214ada2000030,434,3.99,3.99,3.99,,,,,,
2482,600f39c30a7214ada2000030,435,10.48,10.48,10.48,,,,,,
2483,600f39c30a7214ada2000030,118,5.59,5.59,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,True
2484,600f39c30a7214ada2000030,118,5.59,5.59,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,True
2485,600f39c30a7214ada2000030,118,5.59,5.59,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,True
2486,600f39c30a7214ada2000030,118,5.59,5.59,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,True
2487,600f39c30a7214ada2000030,118,5.59,5.59,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,True
2488,600f39c30a7214ada2000030,118,5.59,5.59,5.59,,,,55.9,BEN AND JERRYS ICE CREAM,True
2489,600f39c30a7214ada2000030,413,17.96,17.96,17.96,,,,,,
2490,600f39c30a7214ada2000030,403,3.37,3.37,3.37,,,,,,
2491,600f39c30a7214ada2000030,506,1.00,1.00,1.00,,,,,,
2492,600f39c30a7214ada2000030,435,56.00,56.00,56.00,,,,,,
2493,600f39c30a7214ada2000030,435,56.00,56.00,56.00,,,,,,
2494,600f39c30a7214ada2000030,414,2.49,2.49,2.49,,,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,
2495,600f39c30a7214ada2000030,414,3.49,3.49,3.49,,,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,
2496,600f39c30a7214ada2000030,405,11.48,11.48,11.48,,,,,,
2497,600f39c30a7214ada2000030,406,3.99,3.99,3.99,,,,,,
2498,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2499,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2500,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2501,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2502,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2503,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2504,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2505,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2506,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2507,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2508,600f39c30a7214ada2000030,507,1.00,1.00,1.00,,,,,KRAFT MACARONI & CHEESE DINNER - BOX,
2509,600f39c30a7214ada2000030,508,3.39,3.39,3.39,,,,,,
2510,600f39c30a7214ada2000030,509,1.25,1.25,1.25,,,,,,
2511,600f39c30a7214ada2000030,383,2.69,2.69,2.69,,,,26.9,,
2512,600f39c30a7214ada2000030,383,2.69,2.69,2.69,,,,26.9,,
2513,600f39c30a7214ada2000030,489,1.39,1.39,1.39,,,,,,
2514,600f39c30a7214ada2000030,489,1.39,1.39,1.39,,,,,,
2515,600f39c30a7214ada2000030,488,2.79,2.79,2.79,,,,,,
2516,600f39c30a7214ada2000030,510,9.92,9.92,9.92,,,,,,
2517,600f39c30a7214ada2000030,511,10.91,10.91,10.91,,,,,,
2518,600f39c30a7214ada2000030,511,10.65,10.65,10.65,,,,,,
2519,600f39c30a7214ada2000030,489,0.89,0.89,0.89,,,,,,
2520,600fb2130a7214ada2000052,512,,,10,,,,,,
2521,600fb1e80a7214ada200004e,513,,,1,,,,,,
2522,600fb2190a7214ada2000054,45,,,1,,,,,,
2523,600fb1e60a720f0535000048,514,,,1,,,,,,
2524,600fb1e50a7214ada200004d,515,,,1,,,,5.0,,
2525,600fb21a0a720f053500004f,495,,,9.99,,,,,,
2526,600fb21a0a720f053500004f,495,,,9.99,,,,,,
2527,600fb21a0a720f053500004f,495,,,9.99,,,,,,
2528,600fb21a0a720f053500004f,495,,,9.99,,,,,,
2529,600fb21a0a720f053500004f,495,,,9.99,,,,,,
2530,600fb2150a720f053500004d,516,,,5,,,,25.0,,
2531,600fb2150a720f053500004d,516,,,5,,,,25.0,,
2532,600fb2150a720f053500004d,516,,,5,,,,25.0,,
2533,600fb2150a720f053500004d,516,,,5,,,,25.0,,
2534,600fb2150a720f053500004d,516,,,5,,,,25.0,,
2535,600fb1d80a7214ada200004b,517,,,9.99,,,,,,
2536,600fb1d80a7214ada200004b,517,,,9.99,,,,,,
2537,600fb1d80a7214ada200004b,517,,,9.99,,,,,,
2538,600fb1d80a7214ada200004b,517,,,9.99,,,,,,
2539,600fb1d80a7214ada200004b,517,,,9.99,,,,,,
2540,600fb2110a720f053500004c,518,,,4.66,,,,23.6,,
2541,600fb1dc0a720f0535000046,519,,,9.99,,,,50.0,,
2542,600fb1dc0a720f0535000046,519,,,9.99,,,,50.0,,
2543,600fb1dc0a720f0535000046,519,,,9.99,,,,50.0,,
2544,600fb1dc0a720f0535000046,519,,,9.99,,,,50.0,,
2545,600fb1dc0a720f0535000046,519,,,9.99,,,,50.0,,
2546,600fb21d0a720f0535000050,520,,,9.99,,,,,,
2547,600fb21d0a720f0535000050,520,,,9.99,,,,,,
2548,600fb21d0a720f0535000050,520,,,9.99,,,,,,
2549,600fb21d0a720f0535000050,520,,,9.99,,,,,,
2550,600fb21d0a720f0535000050,520,,,9.99,,,,,,
2551,600fb1ec0a7214ada200004f,521,,,1,,,,5.0,,
2552,600fb1e00a7214ada200004c,38,,,1,,,,,,
2553,600fb2060a720f053500004b,522,,,9.99,,,,,,
2554,600fb2060a720f053500004b,522,,,9.99,,,,,,
2555,600fb2060a720f053500004b,522,,,9.99,,,,,,
2556,600fb2060a720f053500004b,522,,,9.99,,,,,,
2557,600fb2060a720f053500004b,522,,,9.99,,,,,,
2558,600fb2060a720f053500004b,522,,,9.99,,,,,,
2559,600fb2060a720f053500004b,522,,,9.99,,,,,,
2560,600fb2060a720f053500004b,522,,,9.99,,,,,,
2561,600fb2060a720f053500004b,522,,,9.99,,,,,,
2562,600fb21c0a7214ada2000055,523,,,9.99,,,,50.0,,
2563,600fb21c0a7214ada2000055,523,,,9.99,,,,50.0,,
2564,600fb21c0a7214ada2000055,523,,,9.99,,,,50.0,,
2565,600fb21c0a7214ada2000055,523,,,9.99,,,,50.0,,
2566,600fb21c0a7214ada2000055,523,,,9.99,,,,50.0,,
2567,600fb1e20a720f0535000047,38,,,1,,,,,,
2568,600fb1fd0a720f053500004a,524,,,1,,,,,,
2569,600fb1fd0a720f053500004a,524,,,1,,,,,,
2570,600fb1fd0a720f053500004a,524,,,1,,,,,,
2571,600fb1fd0a720f053500004a,524,,,1,,,,,,
2572,600fb1fd0a720f053500004a,524,,,1,,,,,,
2573,600fb1fd0a720f053500004a,524,,,1,,,,,,
2574,600fb1fd0a720f053500004a,524,,,1,,,,,,
2575,600fb1fd0a720f053500004a,524,,,1,,,,,,
2576,600fb1fd0a720f053500004a,524,,,1,,,,,,
2577,600fb1fd0a720f053500004a,524,,,1,,,,,,
2578,600fb20b0a7214ada2000051,525,,,9.99,,,,,,
2579,6011f39c0a720f05350000b4,0,,,1,,,,,,
2580,6011f39c0a720f05350000b4,2,,,2.56,,True,USER_FLAGGED,,,True
2581,6010bdfa0a7214ada200005a,4,50.00,,50.00,,True,POINTS_GREATER_THAN_THRESHOLD,,,
2582,6010be200a7214ada200005e,0,,,1,,,,,,
2583,6011f3490a7214ada200010e,0,,,1,,,,,,
2584,6011f3490a7214ada200010e,1,,,10.00,,True,USER_FLAGGED,,,True
2585,60118c0f0a7214ada200007e,0,,,21.00,,False,,,,True
2586,60118bea0a720f0535000064,0,,,3.25,,False,,,,True
2587,60118c150a720f053500006d,0,,,25.00,,False,,,,True
2588,6010bdf60a7214ada2000059,0,,,3.25,,False,,,,True
2589,60118c3b0a7214ada2000089,10,,,2,,,,,,
2590,6010be5a0a720f053500005a,92,,,1,,,,,,
2591,6011f4380a720f05350000b9,0,,,1,,,,,,
2592,6010be180a7214ada200005d,6,,,1,,,,,,
2593,6010bdef0a720f0535000053,9,,,1,,False,,10.0,,True
2594,6010bdfd0a720f0535000055,526,,,10.00,,,,100.0,,
2595,6010be0a0a7214ada200005b,526,,,10.00,,,,100.0,,
2596,5fa8d5790a7214adc30001c4,6,,,1,,False,,,,
2597,5fa8d5790a7214adc30001c4,6,,,10.00,,False,,,,True
2598,5fa8d5790a7214adc30001c4,5,,,1.00,,False,,30.0,,True
2599,5fa8d5790a7214adc30001c4,5,,,1.00,,False,,30.0,,True
2600,5fa8d5790a7214adc30001c4,5,,,1.00,,False,,30.0,,True
2601,60118bd30a720f0535000062,0,,,1,,False,,,,
2602,60118bd30a720f0535000062,1,,,10.00,,False,,,,True
2603,6011f3390a720f05350000af,0,,,29.00,,False,,,,True
2604,6010be1c0a720f0535000057,6,,,1,,,,,,
2605,6010be1c0a720f0535000057,6,,,10.00,,True,USER_FLAGGED,,,True
2606,6010be1c0a720f0535000057,5,,,1.00,,True,USER_FLAGGED,30.0,,True
2607,6010be1c0a720f0535000057,5,,,1.00,,True,USER_FLAGGED,30.0,,True
2608,60118be80a7214ada2000075,0,,,1,,,,,,
2609,6010be460a7214ada2000066,10,,,2,,,,,,
2610,6011f33a0a7214ada200010b,0,,,20.00,,False,,,,True
2611,60118be20a7214ada2000074,9,,,1,,False,,10.0,,True
2612,6011f3360a7214ada2000109,0,,,21.00,,False,,,,True
2613,60118c0a0a720f0535000067,0,,,28.00,,False,,,,True
2614,60118bf90a7214ada2000079,527,,,10.00,,,,,,
2615,5fa8d5730a7214adc30001c3,6,,,1,,,,,,
2616,6010be6a0a720f053500005c,0,,,22.00,,False,,,,True
2617,6012e64e0a720f05f8000031,528,21.00,,21.00,,,,210.0,,
2618,6012e64e0a720f05f8000031,528,21.00,,21.00,,,,210.0,,
2619,6012e64e0a720f05f8000031,528,21.00,,21.00,,,,210.0,,
2620,6012e64e0a720f05f8000031,528,21.00,,21.00,,,,210.0,,
2621,6012e66c0a720f05f800004d,528,21.00,,21.00,,,,210.0,,
2622,6012e66c0a720f05f800004d,528,21.00,,21.00,,,,210.0,,
2623,6012e66c0a720f05f800004d,528,21.00,,21.00,,,,210.0,,
2624,6012e66c0a720f05f800004d,528,21.00,,21.00,,,,210.0,,
2625,6012e65b0a720f05f800003d,528,21.00,,21.00,,,,210.0,,
2626,6012e65b0a720f05f800003d,528,21.00,,21.00,,,,210.0,,
2627,6012e65b0a720f05f800003d,528,21.00,,21.00,,,,210.0,,
2628,6012e65b0a720f05f800003d,528,21.00,,21.00,,,,210.0,,
2629,6013410c0a7214ad5000002a,528,21.00,,21.00,,,,210.0,,
2630,6013410c0a7214ad5000002a,528,21.00,,21.00,,,,210.0,,
2631,6013410c0a7214ad5000002a,528,21.00,,21.00,,,,210.0,,
2632,6013410c0a7214ad5000002a,528,21.00,,21.00,,,,210.0,,
2633,601340ff0a7214ad50000024,528,21.00,,21.00,,,,210.0,,
2634,601340ff0a7214ad50000024,528,21.00,,21.00,,,,210.0,,
2635,601340ff0a7214ad50000024,528,21.00,,21.00,,,,210.0,,
2636,601340ff0a7214ad50000024,528,21.00,,21.00,,,,210.0,,
2637,6012ea2d0a720f05f8000068,529,19.99,,19.99,,,,199.9,HUGGIES SPECIAL DELIVERY DIAPERS 60 - 69 COUNT,
2638,6012ea2d0a720f05f8000068,530,9.99,,9.99,,,,99.9,,
2639,60132b1f0a7214ad5000000c,0,,,1,,,,,,
2640,60132ae40a7214ad50000007,531,,,10.00,,,,,,
2641,60132aef0a720f05f800006d,531,,,10.00,,,,,,
2642,601341150a7214ad5000002e,528,21.00,,21.00,,,,210.0,,
2643,601341150a7214ad5000002e,528,21.00,,21.00,,,,210.0,,
2644,601341150a7214ad5000002e,528,21.00,,21.00,,,,210.0,,
2645,601341150a7214ad5000002e,528,21.00,,21.00,,,,210.0,,
2646,6012e6380a720f05f800001c,528,21.00,,21.00,,,,210.0,,
2647,6012e6380a720f05f800001c,528,21.00,,21.00,,,,210.0,,
2648,6012e6380a720f05f800001c,528,21.00,,21.00,,,,210.0,,
2649,6012e6380a720f05f800001c,528,21.00,,21.00,,,,210.0,,
2650,6012e62d0a720f05f8000012,528,21.00,,21.00,,,,210.0,,
2651,6012e62d0a720f05f8000012,528,21.00,,21.00,,,,210.0,,
2652,6012e62d0a720f05f8000012,528,21.00,,21.00,,,,210.0,,
2653,6012e62d0a720f05f8000012,528,21.00,,21.00,,,,210.0,,
2654,601341040a7214ad50000026,528,21.00,,21.00,,,,210.0,,
2655,601341040a7214ad50000026,528,21.00,,21.00,,,,210.0,,
2656,601341040a7214ad50000026,528,21.00,,21.00,,,,210.0,,
2657,601341040a7214ad50000026,528,21.00,,21.00,,,,210.0,,
2658,6012e64f0a720f05f8000032,528,21.00,,21.00,,,,210.0,,
2659,6012e64f0a720f05f8000032,528,21.00,,21.00,,,,210.0,,
2660,6012e64f0a720f05f8000032,528,21.00,,21.00,,,,210.0,,
2661,6012e64f0a720f05f8000032,528,21.00,,21.00,,,,210.0,,
2662,601340fc0a720f05f8000089,528,21.00,,21.00,,,,210.0,,
2663,601340fc0a720f05f8000089,528,21.00,,21.00,,,,210.0,,
2664,601340fc0a720f05f8000089,528,21.00,,21.00,,,,210.0,,
2665,601340fc0a720f05f8000089,528,21.00,,21.00,,,,210.0,,
2666,60132b740a7214ad50000012,0,,,1,,,,,,
2667,60132b740a7214ad50000012,2,,,2.56,,True,USER_FLAGGED,,,True
2668,6012e6430a720f05f8000026,528,21.00,,21.00,,,,210.0,,
2669,6012e6430a720f05f8000026,528,21.00,,21.00,,,,210.0,,
2670,6012e6430a720f05f8000026,528,21.00,,21.00,,,,210.0,,
2671,6012e6430a720f05f8000026,528,21.00,,21.00,,,,210.0,,
2672,60132b860a720f05f8000075,0,,,24.00,,False,,,,True
2673,601341160a720f05f8000095,528,21.00,,21.00,,,,210.0,,
2674,601341160a720f05f8000095,528,21.00,,21.00,,,,210.0,,
2675,601341160a720f05f8000095,528,21.00,,21.00,,,,210.0,,
2676,601341160a720f05f8000095,528,21.00,,21.00,,,,210.0,,
2677,6012e6750a720f05f8000055,528,21.00,,21.00,,,,210.0,,
2678,6012e6750a720f05f8000055,528,21.00,,21.00,,,,210.0,,
2679,6012e6750a720f05f8000055,528,21.00,,21.00,,,,210.0,,
2680,6012e6750a720f05f8000055,528,21.00,,21.00,,,,210.0,,
2681,6012e6620a720f05f8000043,528,21.00,,21.00,,,,210.0,,
2682,6012e6620a720f05f8000043,528,21.00,,21.00,,,,210.0,,
2683,6012e6620a720f05f8000043,528,21.00,,21.00,,,,210.0,,
2684,6012e6620a720f05f8000043,528,21.00,,21.00,,,,210.0,,
2685,6012e6840a720f05f8000063,528,21.00,,21.00,,,,210.0,,
